t,N,E,D,vN,vE,vD,roll,pitch,yaw,tilt,p,q,rr,aN,aE,aD,wr,wp,wy,thr
0.0016911029815673828,0.0,0.0,0.0,0.0,0.0,0.0,0.020932277851885825,17.800139411293458,0.004471701741085878,17.80015092956274,0.0,0.0,-0.0,0.0,0.0,0.0,0.0004557302800520289,0.4092899002448171,-0.0,0.2379553255233392
0.0071260929107666016,0.0,0.0,0.0,0.0,0.0,0.0,0.020932277851885825,17.800139411293458,0.004471701741085878,17.80015092956274,0.0,0.0,-0.0,0.0,0.0,0.0,0.0004557302800520289,0.4092899002448171,-0.0,0.2379553255233392
0.011842012405395508,0.0,0.0,0.0,0.0,0.0,0.0,0.020932277851885825,17.800139411293458,0.004471701741085878,17.80015092956274,0.0,0.0,-0.0,0.0,0.0,0.0,0.0004557302800520289,0.4092899002448171,-0.0,0.2379553255233392
0.017567157745361328,0.0,0.0,0.0,0.0,0.0,0.0,0.020932277851885825,17.800139411293458,0.004471701741085878,17.80015092956274,0.0,0.0,-0.0,0.0,0.0,0.0,0.0004557302800520289,0.4092899002448171,-0.0,0.2379553255233392
0.023233652114868164,0.0,0.0,0.0,0.0,0.0,0.0,0.020932277851885825,17.800139411293458,0.004471701741085878,17.80015092956274,0.0,0.0,-0.0,0.0,0.0,0.0,0.0004557302800520289,0.4092899002448171,-0.0,0.2379553255233392
0.029088973999023438,0.0,0.0,4.882924258708954e-05,-0.0007833703421056271,-6.045215286576422e-06,0.001753508229739964,0.016936615048799182,17.80028782733553,0.005417745342298129,17.800297103041885,0.001330063445493579,-0.015007209032773972,-0.0002951495989691466,0.0009400444105267525,7.254258343891706e-06,-0.005348417325876653,0.0003678246460537854,0.4094184883729532,1.7110441148681577e-05,0.23804606376234613
0.034679412841796875,0.0,0.0,4.882924258708954e-05,-0.0007833703421056271,-6.045215286576422e-06,0.001753508229739964,0.016936615048799182,17.80028782733553,0.005417745342298129,17.800297103041885,0.001330063445493579,-0.015007209032773972,-0.0002951495989691466,0.0009400444105267525,7.254258343891706e-06,-0.005348417325876653,0.0003678246460537854,0.4094184883729532,1.7110441148681577e-05,0.23804606376234613
0.04036402702331543,0.0,0.0,4.882924258708954e-05,-0.00043199781794101,-0.0001885206438601017,0.0006546461954712868,0.016936615048799182,17.80028782733553,0.005417745342298129,17.800297103041885,0.0031120716594159603,-0.01329241506755352,0.0016666052397340536,0.000518397381529212,0.00022622477263212204,-0.0020518312230706215,0.00033998229143561974,0.40936237546819637,1.7110441148681577e-05,0.23799021963808997
0.046056509017944336,0.0,0.0,4.882924258708954e-05,-0.00043199781794101,-0.0001885206438601017,0.0006546461954712868,0.016936615048799182,17.80028782733553,0.005417745342298129,17.800297103041885,0.0031120716594159603,-0.01329241506755352,0.0016666052397340536,0.000518397381529212,0.00022622477263212204,-0.0020518312230706215,0.00033998229143561974,0.40936237546819637,1.7110441148681577e-05,0.23799021963808997
0.05234885215759277,0.0,0.0,4.882924258708954e-05,-0.00043199781794101,-0.0001885206438601017,0.0006546461954712868,0.016936615048799182,17.80028782733553,0.005417745342298129,17.800297103041885,0.0031120716594159603,-0.01329241506755352,0.0016666052397340536,0.000518397381529212,0.00022622477263212204,-0.0020518312230706215,0.00033998229143561974,0.40936237546819637,1.7110441148681577e-05,0.23799021963808997
0.05797100067138672,-3.906249185092747e-05,9.765624781721272e-06,-5.8593228459358215e-05,0.00023562321439385414,-0.0002464422141201794,-0.012764506973326206,0.011656891011869445,17.7200591213099,0.007401391064373083,17.72006355298162,-0.00024837779346853495,-0.14708712697029114,-0.003386211581528187,-0.000282747857272625,0.0002957306569442153,0.038398988731205466,0.00021605697241069088,0.40742551376656533,5.2987279535855915e-05,0.23723075496930418
0.06367278099060059,-3.906249185092747e-05,9.765624781721272e-06,-5.8593228459358215e-05,0.00023562321439385414,-0.0002464422141201794,-0.012764506973326206,0.011656891011869445,17.7200591213099,0.007401391064373083,17.72006355298162,-0.00024837779346853495,-0.14708712697029114,-0.003386211581528187,-0.000282747857272625,0.0002957306569442153,0.038398988731205466,0.00021605697241069088,0.40742551376656533,5.2987279535855915e-05,0.23723075496930418
0.069915771484375,-0.0001562499674037099,9.765624781721272e-06,-0.0005029290914535522,0.0013792561367154121,-0.00023639746359549463,-0.04107007384300232,0.016595158886791805,17.425751026505715,0.0077065799490347794,17.425758226072936,0.0009112418629229069,-0.45762014389038086,-0.0010121113155037165,-0.0016551073640584946,0.00028367695631459355,0.12411549389362335,0.0003249108522185455,0.4005251143597336,5.850702137803675e-05,0.23551279014971352
0.0747673511505127,-0.0001562499674037099,9.765624781721272e-06,-0.0005029290914535522,0.0013792561367154121,-0.00023639746359549463,-0.04107007384300232,0.016595158886791805,17.425751026505715,0.0077065799490347794,17.425758226072936,0.0009112418629229069,-0.45762014389038086,-0.0010121113155037165,-0.0016551073640584946,0.00028367695631459355,0.12411549389362335,0.0003249108522185455,0.4005251143597336,5.850702137803675e-05,0.23551279014971352
0.08022236824035645,-0.0005078124813735485,1.9531249563442543e-05,-0.0013281237334012985,0.007569070905447006,-0.0005900308024138212,-0.07039143145084381,0.019853233912284742,16.861847689278655,0.007798155393263961,16.86185918932838,-0.0022559906356036663,-0.7967156767845154,-0.001035925350151956,-0.009082885086536407,0.0007080369628965855,0.21356491707265376,0.0003405019467770371,0.38663703304712893,6.016328357048685e-05,0.23350888223336366
0.08552217483520508,-0.0005078124813735485,1.9531249563442543e-05,-0.0013281237334012985,0.007569070905447006,-0.0005900308024138212,-0.07039143145084381,0.019853233912284742,16.861847689278655,0.007798155393263961,16.86185918932838,-0.0022559906356036663,-0.7967156767845154,-0.001035925350151956,-0.009082885086536407,0.0007080369628965855,0.21356491707265376,0.0003405019467770371,0.38663703304712893,6.016328357048685e-05,0.23350888223336366
0.09140563011169434,-0.0005078124813735485,1.9531249563442543e-05,-0.0013281237334012985,0.007569070905447006,-0.0005900308024138212,-0.07039143145084381,0.019853233912284742,16.861847689278655,0.007798155393263961,16.86185918932838,-0.0022559906356036663,-0.7967156767845154,-0.001035925350151956,-0.009082885086536407,0.0007080369628965855,0.21356491707265376,0.0003405019467770371,0.38663703304712893,6.016328357048685e-05,0.23350888223336366
0.09758281707763672,-0.001054687483701855,2.9296874345163815e-05,-0.0024267565459012985,0.020552165806293488,-0.0021066812332719564,-0.09080702811479568,0.022073148168278656,16.091339591378517,0.005295743000540893,16.091353895085796,0.0009946499485522509,-1.041571855545044,2.8879003366455436e-05,-0.024662598967552185,0.002528017479926348,0.2767892461270094,0.00014995973636177157,0.3668822686015971,1.4903868548970704e-05,0.2318055263767788
0.1030426025390625,-0.001054687483701855,2.9296874345163815e-05,-0.0024267565459012985,0.020552165806293488,-0.0021066812332719564,-0.09080702811479568,0.022073148168278656,16.091339591378517,0.005295743000540893,16.091353895085796,0.0009946499485522509,-1.041571855545044,2.8879003366455436e-05,-0.024662598967552185,0.002528017479926348,0.2767892461270094,0.00014995973636177157,0.3668822686015971,1.4903868548970704e-05,0.2318055263767788
