t,N,E,D,vN,vE,vD,roll,pitch,yaw,tilt,p,q,rr,aN,aE,aD,wr,wp,wy,thr
24.11238741874695,-25.061795654299203,-65.48789123535244,1.8224609196186066,-2.740971088409424,2.9961843490600586,0.8728440403938293,12.078647884869364,-1.3916424726255048,15.65745517422396,12.157369982028161,-1.0070991516113281,0.11300432682037354,-0.70378577709198,0.500569702931798,-2.0242047976152877,-5.89896177649498,0.4305736596895146,-0.03739106232097055,0.2831047661710689,0.3309572810525817
24.117770671844482,-25.03292984009022,-65.53115753173915,1.8458642065525055,-2.7462379932403564,2.897855281829834,0.8946065902709961,12.62237284545683,-1.4506281448177685,14.821978001868649,12.70411167942925,-1.0394750833511353,0.10671618580818176,-0.6706711649894714,0.5199718327103386,-2.019307897119661,-6.006375342607498,0.44134657615993067,-0.03459039840343927,0.2679940641162998,0.3332789818961846
24.12346076965332,-25.03292984009022,-65.53115753173915,1.8458642065525055,-2.7462379932403564,2.897855281829834,0.8946065902709961,12.62237284545683,-1.4506281448177685,14.821978001868649,12.70411167942925,-1.0394750833511353,0.10671618580818176,-0.6706711649894714,0.5199718327103386,-2.019307897119661,-6.006375342607498,0.44134657615993067,-0.03459039840343927,0.2679940641162998,0.3332789818961846
24.12867546081543,-25.03292984009022,-65.53115753173915,1.8458642065525055,-2.7462379932403564,2.897855281829834,0.8946065902709961,12.62237284545683,-1.4506281448177685,14.821978001868649,12.70411167942925,-1.0394750833511353,0.10671618580818176,-0.6706711649894714,0.5199718327103386,-2.019307897119661,-6.006375342607498,0.44134657615993067,-0.03459039840343927,0.2679940641162998,0.3332789818961846
24.134340047836304,-25.004140319826547,-65.57368377685634,1.8686815798282623,-2.7493388652801514,2.8016316890716553,0.9115089774131775,13.139326644941406,-1.4999146945687176,13.961807530680362,13.22316551088063,-1.0704028606414795,0.10004580020904541,-0.6363494396209717,0.5387464902421537,-2.014380130321419,-6.098153775930404,0.45160756190583035,-0.03159852552574574,0.2524367513176814,0.335345517867934
24.13999629020691,-25.004140319826547,-65.57368377685634,1.8686815798282623,-2.7493388652801514,2.8016316890716553,0.9115089774131775,13.139326644941406,-1.4999146945687176,13.961807530680362,13.22316551088063,-1.0704028606414795,0.10004580020904541,-0.6363494396209717,0.5387464902421537,-2.014380130321419,-6.098153775930404,0.45160756190583035,-0.03159852552574574,0.2524367513176814,0.335345517867934
24.145636320114136,-25.004140319826547,-65.57368377685634,1.8686815798282623,-2.7493388652801514,2.8016316890716553,0.9115089774131775,13.139326644941406,-1.4999146945687176,13.961807530680362,13.22316551088063,-1.0704028606414795,0.10004580020904541,-0.6363494396209717,0.5387464902421537,-2.014380130321419,-6.098153775930404,0.45160756190583035,-0.03159852552574574,0.2524367513176814,0.335345517867934
24.151161909103394,-24.975507202150766,-65.61550811767665,1.8908690512180328,-2.7505459785461426,2.7079503536224365,0.9235445261001587,13.62861605544251,-1.5402332259785907,13.07823330807509,13.713737239362777,-1.0999327898025513,0.092959463596344,-0.6011602878570557,0.5569104492710572,-2.009434209342193,-6.174197870492936,0.4613334818463042,-0.02842484694002225,0.23645615093404274,0.3371490616938666
24.157217025756836,-24.975507202150766,-65.61550811767665,1.8908690512180328,-2.7505459785461426,2.7079503536224365,0.9235445261001587,13.62861605544251,-1.5402332259785907,13.07823330807509,13.713737239362777,-1.0999327898025513,0.092959463596344,-0.6011602878570557,0.5569104492710572,-2.009434209342193,-6.174197870492936,0.4613334818463042,-0.02842484694002225,0.23645615093404274,0.3371490616938666
24.162073135375977,-24.94695228576893,-65.65664581298915,1.9123827517032623,-2.750136375427246,2.6172401905059814,0.9307643175125122,14.08943328306406,-1.5724781425609275,12.17249899478417,14.175147600782513,-1.1281089782714844,0.08542537689208984,-0.5653036832809448,0.574477531326337,-2.004482640529265,-6.2345819056034095,0.47050224989760264,-0.025082962451800056,0.2200747562032486,0.3386847556023174
